post_text,post_id,user_id,username,reply_to_post_num,topic_id,post_num,reply_count,created_at,updated_at,num_reads,topic_slug,forum_name
just used your link above and managed to log in thanks ,128860,14026,lilaclady,7,35453,8,1,2020-05-22T14:27:44.185Z,2020-05-22T14:27:44.185Z,13,how-do-i-access-my-quickfile-email-address,quickfile
"If it’s just the one account you have, it may be better to use it as a standalone account rather than through Affinity. Let me send you a private message and we’ll take a look for you. ",128861,3328,QFMathew,8,35453,9,0,2020-05-22T14:29:50.383Z,2020-05-22T14:29:50.383Z,12,how-do-i-access-my-quickfile-email-address,quickfile
"The `quickfile-affinity` “address” isn’t a normal login with a password, it’s more like a token that represents the affinity user within the individual QuickFile accounts for the purpose of assigning permissions etc. With affinity you log in to the main affinity dashboard using your real email address and then link from there into the individual QuickFile accounts that are attached to that affinity login - you don’t enter the `quickfile-affinity` thing as a login name directly. ",128882,501,ian_roberts,,35453,10,0,2020-05-22T18:01:08.660Z,2020-05-22T18:01:08.660Z,11,how-do-i-access-my-quickfile-email-address,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,129156,-1,system,,35453,11,0,2020-05-29T14:07:54.996Z,2020-05-29T14:07:54.996Z,2,how-do-i-access-my-quickfile-email-address,quickfile
"I am off to a bad start, I copied a Csv file from Quickbooks on my old windows computer to a usb stick, tidied it up and tried loading it to Quickfile but it says its corrupt. I tried saving the file as CSV Mackintosh but still no difference. I have quite a lot of customers so I don’t want to do them individually. Anyone else managed to fix this? ",128318,13983,MikeBennett,,35326,1,0,2020-05-12T14:10:41.156Z,2020-05-15T09:15:35.432Z,11,csv-corrupt,quickfile
"Hi [@MikeBennett](/u/mikebennett) Are you able to open the file in another software package (e.g. Excel, Google Sheets, or even a basic text editor like Notepad)? ",128322,3328,QFMathew,,35326,2,1,2020-05-12T14:31:34.137Z,2020-05-12T14:31:34.137Z,11,csv-corrupt,quickfile
Yes I opened it in numbers on the Mac ,128324,13983,MikeBennett,2,35326,3,1,2020-05-12T14:40:17.212Z,2020-05-12T14:40:17.212Z,11,csv-corrupt,quickfile
"It may be one of a few things, such as:  * You have invalid characters in the file (e.g. £)  * The columns don’t match what QuickFile is expecting - try using “Other” as the bank  * The file is using something other than a comma as the separator (e.g. ; or tab). See if you can open the file in a text editor and have a look, but if you’re still stuck, don’t hesitate to let us know and we’ll arrange for you to send the file over and we’ll take a look for you. ",128325,3328,QFMathew,3,35326,4,1,2020-05-12T14:47:54.472Z,2020-05-12T14:47:54.472Z,11,csv-corrupt,quickfile
When I open in numbers it looks fine ie no £ signs. I would appreciate your help. ,128343,13983,MikeBennett,4,35326,5,1,2020-05-12T18:06:47.686Z,2020-05-12T18:06:47.686Z,11,csv-corrupt,quickfile
I’ll send you a private message now to get a copy of the file. You should see a green notification in the top right corner. ,128354,3328,QFMathew,5,35326,6,1,2020-05-13T08:45:55.120Z,2020-05-13T08:45:55.120Z,11,csv-corrupt,quickfile
Check the file in a text editor not a spreadsheet. ,128363,1751,FolkLondon,,35326,7,1,2020-05-13T10:04:57.164Z,2020-05-13T10:04:57.164Z,10,csv-corrupt,quickfile
where do I find a text editor? ,128365,13983,MikeBennett,7,35326,8,1,2020-05-13T10:17:26.366Z,2020-05-13T10:17:26.366Z,11,csv-corrupt,quickfile
"Did you get my file?, I didn’t see the green notification but I tried ti send as attachment ",128374,13983,MikeBennett,6,35326,9,1,2020-05-13T11:36:13.217Z,2020-05-13T11:36:13.217Z,11,csv-corrupt,quickfile
"Hi [@MikeBennett](/u/mikebennett) All received thank you - will take a look at this shortly, and come back to you in the private message ",128375,3328,QFMathew,9,35326,10,1,2020-05-13T11:36:42.834Z,2020-05-13T11:36:42.834Z,11,csv-corrupt,quickfile
Most computers come with one as standard. On Windows it is called Notepad. ,128423,1751,FolkLondon,8,35326,11,0,2020-05-13T17:13:30.565Z,2020-05-13T17:13:30.565Z,9,csv-corrupt,quickfile
"Thanks very much for your help, I now have my customers and suppliers. ",128481,13983,MikeBennett,10,35326,12,0,2020-05-15T08:28:17.224Z,2020-05-15T08:28:17.224Z,6,csv-corrupt,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,128696,-1,system,,35326,13,0,2020-05-19T14:10:44.969Z,2020-05-19T14:10:44.969Z,1,csv-corrupt,quickfile
"Hi, i’m trying to process a refund and QF doesn’t list it. There’s a slight difference in amount due to the original purchase being in dollars so the exchange rate had changed. This hasn’t mattered in the past though. This is the original purchase:  ![](https://www.screencast.com/favicon.ico) [Screencast.com](https://www.screencast.com/t/fgCwKUs1euR) ![](//quickfile-co-uk-forum-assets.s3.dualstack.eu- west-1.amazonaws.com/original/3X/c/3/c3100f285449a37d53875306c663636b8c0dfc61.gif) ### [05.12.2020-13.07.09](https://www.screencast.com/t/fgCwKUs1euR) Shared from Screencast.com This is the refund:  ![](https://www.screencast.com/favicon.ico) [Screencast.com](https://www.screencast.com/t/ynDnvjDbSsi2) ![](//quickfile-co-uk-forum-assets.s3.dualstack.eu- west-1.amazonaws.com/original/3X/a/f/afada8c37018b51fd5fd4039c15832dc4388aebd.gif) ### [05.12.2020-13.07.31](https://www.screencast.com/t/ynDnvjDbSsi2) Shared from Screencast.com and here’s the message i get when trying to process the refund:  ![](https://www.screencast.com/favicon.ico) [Screencast.com](https://www.screencast.com/t/3cokFMZjE4) ![](//quickfile-co-uk-forum-assets.s3.dualstack.eu- west-1.amazonaws.com/original/3X/e/e/ee07b13dc3f2d8fda7acd37b8080976a78accbd0.gif) ### [05.12.2020-13.07.59](https://www.screencast.com/t/3cokFMZjE4) Shared from Screencast.com Can you help? ",128307,672,ianjh,,35323,1,0,2020-05-12T12:07:36.803Z,2020-05-12T12:07:36.803Z,10,cant-process-refund,quickfile
"Hi [@ianjh](/u/ianjh) Typically with a refund, you would create it from the original invoice itself, moreso where there are multiple nominal codes used, the amount differs or it’s in a currency that’s not GBP. If you go to the original invoice, and select **More Options** >> **Raise a credit note** , fill out the details and click Save. When you click save, it will ask if you if you want to refund it (if it was paid), at which point it would create a pre-tagged transactions for you. I hope this helps. ",128309,3328,QFMathew,,35323,2,2,2020-05-12T12:11:22.356Z,2020-05-12T12:11:22.356Z,10,cant-process-refund,quickfile
"Hi Mathew, I’ve always just used refund from a supplier and then it lists the sales, i pick one and then refund it. It just won’t do it this one ",128483,672,ianjh,2,35323,3,1,2020-05-15T09:25:38.335Z,2020-05-15T09:25:38.335Z,6,cant-process-refund,quickfile
Just to confirm -  * The invoice and refund are both GBP  * The invoice doesn’t consist of more than 1 nominal code/category  * The refund pre-dates the original invoice  * The invoice has been paid? ,128485,3328,QFMathew,3,35323,4,1,2020-05-15T09:32:35.528Z,2020-05-15T09:34:10.909Z,6,cant-process-refund,quickfile
"Ok, I’ve done that, but i still need to tag the refund entry in my bank account. It looks the same as before ",128486,672,ianjh,2,35323,5,0,2020-05-15T09:32:37.786Z,2020-05-15T09:32:37.786Z,6,cant-process-refund,quickfile
Yes this is no different than any other refunds that I’ve tagged. ,128487,672,ianjh,4,35323,6,1,2020-05-15T09:33:21.644Z,2020-05-15T09:33:21.644Z,6,cant-process-refund,quickfile
"Let me send you a private message and we’ll take a look, because in that case, it should be working. ",128488,3328,QFMathew,6,35323,7,1,2020-05-15T09:33:59.088Z,2020-05-15T09:33:59.088Z,6,cant-process-refund,quickfile
I’ve got to nip out for a couple of hours Mathew. How do I see/reply to your private message? ,128493,672,ianjh,7,35323,8,0,2020-05-15T09:57:16.631Z,2020-05-15T09:57:16.631Z,6,cant-process-refund,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,128686,-1,system,,35323,9,0,2020-05-19T12:07:41.422Z,2020-05-19T12:07:41.422Z,2,cant-process-refund,quickfile
I’m not sure how/where to enter the Year End Stock Take Balance.  Advice would be appreciated.  Many thanks  Margaret. ,128482,10398,mesholmes1956,,35356,1,0,2020-05-15T09:04:25.367Z,2020-05-15T09:04:25.367Z,16,year-end-stock-balance,quickfile
"Hi [mesholmes1956](https://community.quickfile.co.uk/u/mesholmes1956),  First of all I am not an accountant and you should always ask your accountant for things like this. But in my understanding as an general rule I would say: After the end of your trading period, the opening stock must be transferred over to the Trading Account (within the Profit and Loss Account) where it is shown as the opening stock and it will be added to purchases to increase the cost of goods sold. The double entries required for this are: Debit Opening Stock Trading Account (nominal code 5200)  Credit Stock Account (nominal code 1001) Once you have transferred the opening stock over to the Trading Account this means that the account which records the value of the asset of stock (nominal code 1001) now has a nil balance. The closing stock valuation must now be recorded in the Stock Account (nominal code 1001) to record the value of the asset at the end of the trading period.  And a double entry must be made in the Trading Account (within the Profit and Loss Account) in order to reduce the cost of goods sold by the amount of the closing stock.  This requires the following book-keeping entries:  Debit Stock Account (nominal code 1001)  Credit Closing Stock Trading Account (nominal code 5201) I hope it helps a bit but as I said before you should ask your/an accountant ",128484,10457,rhc,,35356,2,1,2020-05-15T09:31:48.143Z,2020-05-15T09:31:48.143Z,16,year-end-stock-balance,quickfile
"Hi there, many thanks for the response, it’s much appreciated.  I will check with my accountant, it’s just that she always wants to do the transaction for me, and then charges me, even when I query a transaction that she’s done and isn’t right, she charges me for the correction, very annoying!! Looking to change this very soon.  Hence my question, sorry for the rant !!!  Have a great day.  Kindest regards  Margaret. ",128491,10398,mesholmes1956,2,35356,3,0,2020-05-15T09:48:45.982Z,2020-05-15T09:48:45.982Z,15,year-end-stock-balance,quickfile
Hi [@mesholmes1956](/u/mesholmes1956) We do actually have a guide on opening/closing stock balances in the knowledge base which may be of some help: [Journalling opening and closing stock totals](https://community.quickfile.co.uk/t/journalling-opening-and-closing- stock-totals/15272) ,128497,3328,QFMathew,,35356,4,1,2020-05-15T10:14:52.726Z,2020-05-15T10:14:52.726Z,15,year-end-stock-balance,quickfile
"Hi Mathew  Many thanks, I’ll take a look.  Thanks for getting back to me.  Kindest regards  Margaret. ",128501,10398,mesholmes1956,4,35356,5,0,2020-05-15T10:40:51.007Z,2020-05-15T10:40:51.007Z,15,year-end-stock-balance,quickfile
"I’m a bit puzzled here, likely me being thick however. I use the PayPal Feed currently setup as: “Create and allocate to clients based on their PayPal email address”  “Ignore transfers to or from bank (prevents duplication)” I have a ‘PayPal’ supplier setup + a default nominal code for the supplier ‘7907 PayPal Fees’. I’ve tried creating bank tagging rule that should catch all PayPal aggregated fee transactions and allocated them to the supplier + PayPal Fee Nominal Code. (Auto Tagging is off) Nope, not sure what’ I’m doing wrong but the fee payments do get allocated to supplier ‘PayPal’ however they get dumped into 7901 Bank Charges and I’m moving them daily to 7907 Pay Pal Fees. Please someone enlighten me ![:slight_smile:](https://community.quickfile.co.uk/images/emoji/twitter/slight_smile.png?v=9) ",128470,13650,FTTrading,,35353,1,0,2020-05-14T15:07:38.734Z,2020-05-15T18:00:24.115Z,15,paypal-fees-going-to-wrong-nominal-code,quickfile
